PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
6DgYf,r3N3/1p1b4/3Np3/3pq2p/k7/P5PP/8/3Q3K b - - 3 37,a4a5 d1d2 a5a6 e8c7 a6b6 c7a8,2018,77,91,369,crushing endgame fork long,https://lichess.org/0KjWQYjR/black#74,
0t5z1,r4r1k/1pp3p1/1p5p/3QP3/4p2q/1PP4P/1P3PP1/R3R1K1 w - - 0 19,d5e4 h4e4 e1e4 a8a1,2290,77,86,386,crushing endgame short,https://lichess.org/qf2vjG1U#37,
EVqfw,5rk1/4Q3/3Np1qp/1pP5/1p5P/5bp1/8/5RK1 b - - 1 34,g6f6 e7f6 f8f6 c5c6 f3c6 f1f6,1907,78,90,326,advantage endgame long,https://lichess.org/ZWN6Ovwq/black#68,
qZvZG,2rb4/8/RP5p/4p1pk/4P2n/6KP/P1p2P2/2R5 b - - 0 39,d8e7 b6b7 c8c3 g3h2 g5g4 b7b8q,2355,100,90,894,advancedPawn crushing endgame long promotion,https://lichess.org/RgKQXWRd/black#78,
jYNvB,8/5k1p/4p1p1/4N3/5P2/4K1P1/7r/8 b - - 2 43,f7f6 e5g4 f6f5 g4h2 e6e5 g3g4 f5f6 h2f1,2371,126,71,21,crushing defensiveMove endgame fork veryLong,https://lichess.org/pRXQq38U/black#86,
m3FjY,8/8/1p5P/pKp3B1/P2b4/1P6/2k5/8 w - - 12 49,b5b6 c5c4 b6b5 c4b3 b5c4 b3b2,2054,77,87,428,advancedPawn bishopEndgame crushing discoveredAttack discoveredCheck endgame long,https://lichess.org/AtxIegq5#97,
zbHEM,1r4k1/pPbP1pp1/7p/P7/8/1R5K/6P1/8 b - - 2 47,a7a6 b3c3 c7d8 c3c8 b8b7 c8d8 g8h7 d8h8 h7h8 d7d8q,1932,74,81,270,advancedPawn attraction crushing endgame interference pin promotion veryLong,https://lichess.org/naG4YJUm/black#94,
6fbYj,7r/1p2Rpk1/p5p1/7r/5Q1P/5P2/Pq3P2/4R1K1 b - - 2 28,b2a2 f4d4 g7h7 e7e8 h8e8 e1e8,2334,94,90,398,crushing endgame long,https://lichess.org/ALK4YG14/black#56,
V09nA,6k1/7p/2K4P/Pn3p2/8/8/8/8 b - - 3 59,b5d4 c6b6 f5f4 a5a6 g8f7 a6a7,2091,75,87,75,advancedPawn crushing defensiveMove endgame knightEndgame long,https://lichess.org/c5u6XQYf/black#118,
Nhn6s,2r2r2/1p4k1/p5p1/4p2p/3p4/1N3q2/PPP4Q/2K3RR w - - 2 24,h2h5 f3e3 b3d2 f8f1 g1f1 g6h5,2378,88,90,254,advantage clearance long middlegame pin,https://lichess.org/Yl9wGd6X#47,
4QUt6,5b1r/1b1kpQpp/p2p4/1p2R1B1/3q4/PBn5/2P2PPP/R5K1 w - - 1 17,g5e7 c3e2 g1f1 d4a1 f1e2 a1e5,1986,76,95,6530,crushing discoveredAttack fork long middlegame,https://lichess.org/sgqF16DG#33,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
46Suu,2k5/p6p/8/4R3/5K1P/r3p1P1/8/8 w - - 0 38,e5e3 a3e3 f4e3 c8d7,2207,84,83,49,crushing defensiveMove endgame rookEndgame short,https://lichess.org/UEE5tE4u#75,
1ktee,8/8/8/1k6/1pp1PK2/8/P7/8 w - - 0 42,e4e5 b4b3 e5e6 b5c6 e6e7 c6d7 e7e8q d7e8 a2b3 c4b3 f4e3 b3b2,2047,75,85,112,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/859nIWXJ#83,
zLe6o,8/p7/PpK2kp1/2n4p/1pB5/6PP/2P5/8 b - - 1 43,c5e4 c6b7 e4d6 b7a7 d6c4 a7b8,1980,76,93,5582,crushing defensiveMove endgame long master sacrifice,https://lichess.org/x4AU02h8/black#86,
ZA6DW,r2q1rk1/ppp2pp1/7B/n2n2b1/3P4/3B1Q1P/PP1N1PP1/R3K2R w KQ - 1 15,f3f5 f8e8 e1f1 g5h6,2284,79,81,64,crushing middlegame short,https://lichess.org/AX4lXd0t#29,Italian_Game Italian_Game_Two_Knights_Defense
3lI5h,8/6k1/6p1/5pP1/3Kp2R/4Pr1P/8/8 w - - 11 49,h4f4 f3h3 f4f2 h3g3 f2a2 g3g5,1967,78,90,692,crushing endgame long rookEndgame,https://lichess.org/STTLzam9#97,
S5ByD,R7/6pp/1r2ppk1/8/4P3/6QP/1p3PPK/3q4 b - - 3 39,g6f7 a8a7 f7e8 g3g7 d1g1 h2g1,2236,108,78,25,crushing deflection endgame long,https://lichess.org/SGkXVkwd/black#78,
VddEL,r4r2/pp4kp/n1p2np1/2b1N3/4P3/3P4/PPP3PP/RNB2R1K w - - 5 15,c1g5 f6e4 g5f4 e4f2 f1f2 c5f2,2293,84,91,2128,crushing kingsideAttack long middlegame,https://lichess.org/Ol63jSsu#29,Kings_Gambit Kings_Gambit_Other_variations
n8cw4,2kr2r1/pp2pb1Q/2p1q3/3pP2N/3P2nP/2P1P3/PP4P1/R1B1K2R w KQ - 1 19,h5g7 g8g7 h7g7 d8g8 g7h7 f7g6 h7g8 e6g8,1986,76,93,2733,advantage clearance middlegame sacrifice trappedPiece veryLong,https://lichess.org/1hGLoa5T#37,
wPyrR,6k1/5b1p/p5p1/1p2P1Q1/2q1p1P1/4P1R1/1PK2P2/1N5R w - - 1 35,b1c3 c4d3 c2c1 f7b3 g5d8 d3d8,1932,84,86,38,advantage clearance endgame long quietMove,https://lichess.org/z1tYy7yI#69,
nWiO0,4r1k1/pR4p1/2p3p1/q2p1P1p/3Pr2P/2NQ4/2PK1B2/8 w - - 0 32,f5g6 e4e2 d3e2 e8e2 d2e2 a5a6,2093,79,91,376,attraction crushing long middlegame pin,https://lichess.org/ZjCX1n5g#63,
7FXC3,1r6/4P1k1/1p2Q3/pqp2Pp1/6n1/5K2/P2R4/8 b - - 1 47,b5c6 f3g4 c6e6 f5e6,1930,86,91,316,crushing endgame hangingPiece short,https://lichess.org/c8lM5xQf/black#94,
17Phv,8/8/p7/5R2/1k4N1/1r4P1/8/3K2n1 w - - 7 56,f5f4 b4c3 d1e1 b3b1 e1f2 g1h3,1952,76,99,345,crushing defensiveMove endgame exposedKing long,https://lichess.org/bkZZkZyJ#111,
OpHt6,1k1r4/1pp5/pb1nr2p/3P2p1/4Bp2/2K2P2/PP3B1P/3RR3 b - - 0 29,b6a5 b2b4 a5b6 d5e6,2117,75,86,102,advantage defensiveMove middlegame short,https://lichess.org/AgoB5fk9/black#58,
bRGQy,R7/8/2k2rp1/pp5p/5p1P/1KP3P1/5P2/8 b - - 1 46,f4g3 a8a6 c6d5 a6f6 d5e5 f6f3,1934,75,96,1246,crushing endgame long rookEndgame skewer,https://lichess.org/NDGAQe8i/black#92,
xnRiT,8/8/R7/5Pk1/1pK3P1/8/pr6/8 w - - 3 59,f5f6 g5g6 g4g5 b4b3 f6f7 g6f7,2286,75,93,1039,crushing endgame long rookEndgame,https://lichess.org/AsQSyqJX#117,
dNTW2,8/5Pb1/pp6/2p5/B1P4K/1P6/k7/8 b - - 0 50,b6b5 a4b5 a6b5 c4b5,2140,75,95,5159,bishopEndgame crushing endgame short,https://lichess.org/S4H4fri3/black#100,
kAvgR,r4rk1/p2n1pp1/1pp1p2p/3p4/2PPb1n1/4PNq1/PP1NB3/R1BQ1R1K w - - 0 17,d1e1 g3h2,1936,81,80,174,mate mateIn1 middlegame oneMove pin,https://lichess.org/Oo7DDjJO#33,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation
undUo,8/6p1/4Q2k/1q3p1p/1p2pP1P/6P1/1P3PK1/8 b - - 3 35,g7g6 e6g8 b5b7 g8h8,2039,77,89,119,crushing endgame master queenEndgame short,https://lichess.org/ZISGqePg/black#70,
TJ9jG,r3r1k1/p4pp1/5b2/1p6/3qP1Q1/P2p4/BPP2P1P/2KR2R1 w - - 2 21,c2c3 a8c8 a2f7 g8f7,2293,83,90,2097,crushing master masterVsMaster middlegame pin short,https://lichess.org/OGfCAoay#41,
VrJHd,r1b1qr1k/pp2n1p1/1bpRP2p/8/2B1Q2B/8/PP3PPP/5RK1 b - - 0 20,e7d5 c4d3 g7g6 e6e7,2384,80,82,57,advancedPawn advantage middlegame quietMove short,https://lichess.org/2H3C5KuW/black#40,
YmEpC,4Rrk1/2p3p1/p5Qp/1p6/5rN1/1P5P/1PPq2K1/R7 w - - 1 27,g2g3 f4f3 g3h4 d2g5 g6g5 h6g5 h4g5 f8e8,2130,92,89,2205,advantage middlegame veryLong,https://lichess.org/g7IvIzwK#53,
cqwCV,8/6qp/pPk5/P1P2p2/2PRpP1p/7P/5KP1/2R5 w - - 1 37,f2e3 g7g3 e3d2 g3f2 d2c3 f2e3 c3c2 e3d4,2082,75,93,2147,crushing deflection endgame fork queenRookEndgame veryLong,https://lichess.org/FROcktND#73,
RS64c,3R4/2r1bPpk/6p1/8/1p1QNPP1/1Pp1B2P/q1K5/8 w - - 1 44,c2c1 a2b2 c1d1 c3c2 d1e2 c2c1q,1911,100,84,18,advancedPawn advantage deflection discoveredAttack discoveredCheck exposedKing long middlegame promotion queensideAttack,https://lichess.org/OvKujtlA#87,
sEZmP,8/8/2p1pk2/1pP1p1pp/1P2P3/4KPP1/7P/8 b - - 0 32,h5h4 g3h4 g5h4 f3f4,2101,80,90,1218,crushing endgame master pawnEndgame short,https://lichess.org/7iNAFAes/black#64,
uCITz,6k1/5pp1/2RP3p/8/6Pq/r3Q2P/r7/4R2K w - - 5 45,c6c8 g8h7 c8c3 a3c3 e3c3 h4f2 c3d3 g7g6,1946,77,93,1083,crushing defensiveMove endgame master masterVsMaster veryLong,https://lichess.org/35TXjlAK#89,
RWMFu,4r1k1/R7/1p6/2p3p1/2P1r3/1P2K3/P2R2PP/8 w - - 0 44,e3f2 e4f4 f2g3 e8e3,1949,78,94,14124,endgame mate mateIn2 rookEndgame short,https://lichess.org/gOsB19iK#87,
KaTf6,4k2r/rpq1bppp/pNn1p1b1/B2pP3/Q2P2P1/5N1P/PP3P2/2R2RK1 w k - 8 20,b6d5 c7a5 a4a5 c6a5 d5e7 e8e7 c1c7 e7d8 f1c1 a7a8,2103,133,76,9,advantage defensiveMove middlegame veryLong,https://lichess.org/Cd96Q6M0#39,
ifip4,8/8/8/4k3/5rRp/7K/6P1/8 b - - 3 53,f4g4 h3g4 h4h3 g4h3 e5f5 h3h4 f5g6 h4g4,2011,74,97,1309,crushing defensiveMove endgame veryLong,https://lichess.org/LSVxY2VQ/black#106,
ZTO7a,8/8/8/4kp1K/p7/2P5/P7/8 w - - 1 38,h5g5 f5f4 g5g4 e5e4,2044,75,88,287,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/gCSuXuTH#75,
RZL0q,2kr3r/1p3N2/1qb1p3/2p1P3/p1P2P2/3PQ1b1/PP6/1RN2RK1 w - - 0 24,f7h8 d8g8 e3g3 g8g3,2077,80,91,5505,crushing middlegame short,https://lichess.org/8mhWNah2#47,
gEfJS,r1bqr1k1/p4ppp/5n2/2b5/4N3/3p1P2/PP1BB1PP/R2Q1R1K w - - 0 16,e4f6 g7f6 e2d3 d8d3,1946,75,88,136,advantage opening short trappedPiece,https://lichess.org/m4GYVlE5#31,Sicilian_Defense Sicilian_Defense_Staunton-Cochrane_Variation
W5dZO,8/8/5pp1/4k3/6KP/8/5P2/8 b - - 2 52,e5e4 f2f4 f6f5 g4g5 e4e3 g5g6 e3f4 h4h5 f4g4 h5h6 f5f4 h6h7 f4f3 h7h8q,2017,82,92,2367,advancedPawn crushing defensiveMove endgame master pawnEndgame promotion quietMove veryLong zugzwang,https://lichess.org/FD004ZLS/black#104,
jz1er,4rq2/ppp3pk/2nr1P1p/2b1p1PQ/4P3/1BP5/PP3P2/R3K2R b KQ - 2 23,g7f6 g5g6 h7h8 g6g7 f8g7 h5e8,2128,77,84,47,advancedPawn crushing deflection discoveredAttack long middlegame,https://lichess.org/jsJ11qMR/black#46,
YFpBs,r5k1/p2R1pp1/7p/1Q6/5r2/1P2q3/P5PP/5R1K w - - 0 29,h2h3 a7a6 b5c4 f4c4,2049,75,92,3529,advantage endgame master short,https://lichess.org/pyV39gpn#57,
ZPz5K,4k2r/R3bp2/3p4/3PB2p/1p4pP/1P6/3RQPPK/1qr5 b k - 0 29,d6e5 a7a8 e7d8 e2e5,2053,88,84,79,advantage intermezzo master middlegame pin short,https://lichess.org/lodtInab/black#58,
NduUc,8/6pp/1p2p3/p2pP3/3K1P2/k7/P6P/8 b - - 0 31,a3b4 f4f5 b4b5 f5f6 g7f6 e5f6,1979,75,97,1071,crushing endgame long pawnEndgame,https://lichess.org/ZYQixwZg/black#62,
mBhzl,1q4k1/5pp1/Q3bb1p/1P2p3/4P3/P5P1/1BR2P1P/3r1BK1 w - - 0 35,b5b6 e6h3 c2c1 h3f1 a6c8 b8c8,1912,77,93,856,advantage long middlegame pin,https://lichess.org/1ivy4Pn0#69,
pOmGF,8/8/p2kpK2/7p/1P2P2P/8/8/8 w - - 7 61,e4e5 d6d5 f6g6 d5e5 g6g5 e5e4,2151,81,91,180,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/3GRVROUI#121,
e5PiN,r3k1r1/1bq1b1Pp/p4R2/3p2p1/2B5/7Q/PP4PP/3R2K1 b q - 0 23,e7f6 h3e6 c7e7 e6g8 e8d7 g8a8 b7a8 g7g8q e7c5 g1h1,2104,104,80,15,advancedPawn advantage clearance defensiveMove exposedKing fork middlegame pin promotion veryLong,https://lichess.org/eqZoloHg/black#46,
lVMxH,2kr3r/1b2qpp1/5n2/1Qb1pPB1/4P2p/2N2R2/1PP3PP/R6K b - - 0 18,e7c7 g5f6 g7f6 c3d5 d8d5 e4d5,2059,81,90,1092,advantage long middlegame,https://lichess.org/3dWTL8VI/black#36,Sicilian_Defense Sicilian_Defense_Kan_Variation
dz6c4,2Q5/6pk/p6p/3B4/2p5/2n2PKP/P3q2P/8 w - - 5 36,c8c4 e2e5 f3f4 e5e1 g3g2 e1d2,2268,86,78,33,advantage endgame long,https://lichess.org/0hHiyXNO#71,
bHXPI,1r3rk1/1p3ppp/p1npbq2/4p3/2N1P3/2PB4/PP3PPP/2RQ1RK1 w - - 0 17,c4d6 f8d8 d6b7 b8b7,1900,113,52,32,advantage master middlegame short,https://lichess.org/nVw4uvXa#33,Sicilian_Defense Sicilian_Defense_Kalashnikov_Variation
fIEbc,r1b2rk1/pp3p2/1b4p1/1p5p/4NBnQ/2N5/PPq3PP/3RR2K b - - 5 21,c8f5 e4f6 g8g7 h2h3,2363,124,85,19,crushing master middlegame short,https://lichess.org/LzwsmLjW/black#42,
Jk7Ne,2r1k3/1R3p2/p3pp2/8/4PP2/2N1b1r1/1PP5/1K1R4 b - - 3 31,e3f4 c3e2 c8b8 b7b8 f4b8 e2g3,2226,79,89,945,advantage endgame fork long master,https://lichess.org/51bX2gZe/black#62,
zpwlK,1k5r/p7/1pRq4/3B2r1/1N2p3/P4pP1/4QR1P/6K1 w - - 0 36,e2e4 d6g3 h2g3 g5g3 f2g2 g3g2 g1f1 h8h1,2244,81,40,63,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ke4kfGku#71,
InbIx,1R6/p1p4p/1b2rp1k/4nK2/P3P3/r4p2/5P2/6R1 b - - 3 41,e6e7 b8g8 a3a1 g1a1 b6f2 a1h1 f2h4 h1h4,1952,76,88,123,endgame exposedKing mate mateIn4 quietMove veryLong,https://lichess.org/V8CEItF2/black#82,
RDFXP,1kr5/p7/1p1Qp3/4P1pp/2P3q1/1P6/PK3R2/8 b - - 1 43,b8a8 d6d7 c8c7 d7c7,2206,76,94,474,crushing endgame short,https://lichess.org/teLPc64P/black#86,
lzChi,8/7p/4k3/ppp1b1p1/4P1P1/1P1K3P/P3N3/8 w - - 0 33,e2c3 e5c3 d3c3 e6e5 c3d3 e5f4,2083,80,91,2502,crushing endgame long,https://lichess.org/4bDZIXTw#65,
02dWc,3q1r1k/p5pp/6n1/1pr1pN1Q/3nP3/6P1/PP3P1P/3R1RK1 b - - 1 29,g6e7 f5d4 d8e8 h5e8,2027,78,91,2254,advantage middlegame short,https://lichess.org/fVHoWsSQ/black#58,
gx3iO,8/p4ppp/1p1k4/3p1P2/P2K2P1/7P/1PP5/8 b - - 0 33,f7f6 b2b4 a7a6 b4b5 a6b5 a4b5,2335,89,89,626,crushing endgame long pawnEndgame quietMove,https://lichess.org/y09Y6Kcp/black#66,
BfabN,8/p3bkpp/4p3/8/1BpP4/2P1K2P/5PP1/8 b - - 5 30,e7b4 c3b4 g7g5 e3d2 f7e7 d2c3 e7d6 c3c4,2000,75,94,6463,crushing endgame veryLong,https://lichess.org/q8Y5XJse/black#60,
y4HrO,1n4k1/2b1r3/1rp4p/p1N5/3P4/3BP3/PPP3PP/2K2R2 b - - 8 29,e7e3 d3c4 g8h8 f1f8 h8g7 f8f7,1990,77,73,90,advantage exposedKing long middlegame,https://lichess.org/DOUzBJvz/black#58,
Ix9ct,5rk1/5pp1/3Q3b/3Pp2p/4q3/5N1P/Pr3PP1/R4RK1 w - - 0 29,f3e5 h6f4 a1e1 b2e2 e1e2 e4e2,2190,79,75,325,advantage long middlegame,https://lichess.org/PVokGhrh#57,
hkaiK,8/8/p1p1kp2/1pP5/1P1KPp1p/P4P1P/8/8 b - - 6 38,f6f5 d4d3 e6e5 e4f5 e5f5 d3d4 f5f6 d4e4 f6e6 e4f4,2254,76,84,184,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/UjLAALMO/black#76,
lSXdG,r5k1/pp5p/1qpNbQp1/2n2p2/2P5/1P2r1P1/P3P1BP/R4R1K w - - 4 20,f1f5 c5d7 f6g5 e6f5,2249,83,81,55,advantage middlegame short,https://lichess.org/b4ToQISz#39,
Tzd1r,rnb4r/ppp1n1b1/7p/3P3k/2BP1Rp1/2N5/PPP2KP1/R1B5 b - - 1 16,b8a6 d5d6 g7d4 f4d4,2235,79,81,68,advantage middlegame short,https://lichess.org/VCLP3AJV/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Modern_Defense
Fbxjw,5r1k/p6p/1p3Pp1/2q1P3/4Q3/1Pp4P/P1B3P1/5K2 b - - 0 33,f8e8 e5e6 c5d6 f6f7,2222,95,91,2014,advancedPawn crushing endgame short,https://lichess.org/1IPmPOpx/black#66,
e9zbd,r1b2r1k/ppp3b1/3p2p1/3n4/3N4/PP1B4/1BP2qPP/R2QR2K b - - 1 17,g7d4 d3g6 d4b2 d1h5 h8g7 h5h7 g7f6 e1f1,2384,89,90,665,crushing exposedKing fork opening pin sacrifice veryLong,https://lichess.org/q9js3V01/black#34,Dutch_Defense Dutch_Defense_Other_variations
efBzI,rkb2R2/pp2Q1p1/4p3/2Pp2p1/6p1/2P1q3/PP5P/5K2 b - - 11 27,e3e5 e7d6 e5d6 c5d6 b7b6 d6d7,1992,77,79,62,advancedPawn crushing endgame long pin queensideAttack,https://lichess.org/D7ZX9tKa/black#54,
UOIdl,2bq1rn1/rpp5/p2p2k1/3PpP2/5n1Q/2P5/PPBN2PP/R4RK1 b - - 0 21,c8f5 c2f5 f8f5 h4d8,2112,80,80,247,crushing master middlegame short,https://lichess.org/DgFQQwsG/black#42,
fD1gb,6r1/p2R2pk/5pp1/8/1P6/P4PPK/3Q3P/1q6 w - - 3 45,d2f4 b1f1 h3g4 f1b5,2290,76,93,5604,crushing endgame master short,https://lichess.org/q7FTQdWI#89,
LpRZs,2rr2k1/2N2ppp/4b3/p2pP3/Pb2n3/1P2B3/2P3PP/2KR1B1R w - - 3 21,c7e6 b4a3 c1b1 e4c3 b1a1 c3d1 e6d8 d1e3,2191,77,86,283,crushing fork middlegame veryLong,https://lichess.org/3lhGDsTJ#41,
UDrwa,8/p4p1k/7b/1np1P2P/6R1/1P1Kp3/P1P5/8 w - - 1 38,g4a4 b5d4 a4d4 c5d4,2325,80,87,497,crushing endgame short,https://lichess.org/Ut7SVG6A#75,
mYVs5,2krr3/1pp2ppp/8/7q/Q7/4Bn1P/PP2KP2/R6R b - - 0 19,b7b5 a4a8 c8d7 a8f3 h5f3 e2f3,1987,76,93,396,advantage long middlegame,https://lichess.org/AaajDaqx/black#38,
aHmAk,r3k2r/1p6/pqn1p2P/3p2Q1/1PnP4/P1N5/4N3/R3K2R b KQkq - 0 22,c6d4 g5g6 e8d7 g6g7,1938,76,89,539,crushing middlegame short,https://lichess.org/Tj9NH2do/black#44,
yAkj9,8/8/2p5/7p/3kP1p1/5P1P/4K3/8 w - - 0 46,h3g4 h5h4 g4g5 d4e5 f3f4 e5e6,2187,81,90,543,crushing defensiveMove endgame long master pawnEndgame quietMove,https://lichess.org/wVtm23cf#91,
4Ark9,2k2r2/2b2p2/2K1pN1R/1PP1P1p1/6P1/4nN2/3p4/8 w - - 0 45,f3d2 e3c2 b5b6 c2d4,2106,79,86,487,endgame mate mateIn2 quietMove short,https://lichess.org/fqw5BEv3#89,
mChEX,2r2rk1/pb3pbp/1p1N2p1/3pP1qn/1P1N4/5P1P/PB6/R2QRBK1 w - - 1 21,g1h2 g7e5 e1e5 g5e5,1991,74,81,179,crushing fork master masterVsMaster middlegame short,https://lichess.org/RGKofhuI#41,
PifnO,2q2bk1/3bRr1p/p5p1/1r3p2/3p4/BP3PN1/3PQP1P/2R3K1 b - - 4 26,f7e7 c1c8 e7e2 c8f8 g8g7 g3e2,1916,77,89,805,advantage long middlegame,https://lichess.org/2rnmBM2j/black#52,
Xj2H3,8/8/6pp/P4p2/5P2/1p4P1/1Kpkn2P/R7 b - - 0 52,c2c1q a1c1 e2c1 a5a6 c1d3 b2b1,2080,75,86,382,crushing defensiveMove endgame long,https://lichess.org/8P1vVA9N/black#104,
uIZtg,4r1k1/5p2/p4PBp/1p1p4/8/4B2q/PP6/K5Q1 b - - 0 32,e8e3 g6h7 g8h8 g1g7,1924,78,84,452,discoveredCheck doubleCheck endgame mate mateIn2 short,https://lichess.org/TZg5qZjq/black#64,
xbKs5,r1b3k1/1ppq2pp/1bnp4/p7/P1PP1pP1/2N2N1r/1PB2PK1/R2QR3 w - - 0 18,g2h3 d7g4 h3h2 g4h5,2290,89,89,1013,crushing middlegame short,https://lichess.org/B0mSIiDE#35,English_Opening English_Opening_Kings_English_Variation
jB8eA,8/8/p7/3k3p/PP3pp1/8/3K2PP/8 w - - 1 45,d2d3 h5h4 d3e2 d5c4 b4b5 a6b5 a4b5 c4b5,2097,76,76,57,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/pKiA2KfG#89,
ke4xB,5rk1/8/p1p2r1Q/Pp1p4/3P4/2PP2K1/5P2/8 w - - 0 46,h6g5 g8h7 g5h4 h7g7,2370,80,94,761,crushing defensiveMove endgame master queenRookEndgame short,https://lichess.org/qJWSkCPC#91,
mQ1I2,8/p2R3p/5p1k/3B4/8/1p1r2P1/5P1P/6K1 w - - 0 38,d5e6 b3b2 d7h7 h6g6 h7b7 d3d1 g1g2 b2b1q b7b1 d1b1,2304,79,92,3893,advancedPawn crushing defensiveMove endgame promotion veryLong,https://lichess.org/jObwQh8D#75,
ADk6m,8/1p6/p5pp/P1p1k3/6PP/4K3/1PP5/8 b - - 4 37,g6g5 h4g5 h6g5 c2c4,1936,75,93,4950,crushing defensiveMove endgame master pawnEndgame short zugzwang,https://lichess.org/mbs3DRhJ/black#74,
HJTSN,6k1/5pb1/p4np1/1pq4p/2N5/P2Q1P2/6PP/2R4K w - - 0 34,d3d8 g8h7 d8d6 c5c8,2294,92,90,679,advantage defensiveMove endgame short,https://lichess.org/JvJ0hMWx#67,
FHm2Q,5k1r/2p5/pb1p3p/1p6/8/5qP1/PPQ2P2/R3R1K1 w - - 0 29,e1e2 f3g3 g1f1 g3h3 f1e1 b6a5,2207,77,93,3849,crushing endgame long pin,https://lichess.org/WBZuOgh3#57,
q8gLW,q5k1/5pp1/8/1p2N3/2b1P3/1r2BQ1P/3b1PP1/2R3K1 w - - 2 29,c1c4 a8a1 c4c1 a1c1 g1h2 c1c7,2312,80,89,887,crushing fork long middlegame pin,https://lichess.org/3P32et35#57,
KxmcN,r7/2p3kp/bp1q2p1/p4pB1/3b4/1PN4P/1PP3P1/R2Q3K b - - 3 23,a6b7 c3b5 b7g2 h1g2 d6c6 d1f3,2020,77,91,59,advantage long middlegame,https://lichess.org/Q4IniRFv/black#46,
NhMJ4,3R4/4rpk1/6p1/1Pp3P1/2n1p1N1/4P3/1r3P2/2K4R b - - 3 36,e7a7 h1h7 g7h7 g4f6 h7g7 d8g8,1959,77,89,223,attraction endgame hookMate long mate mateIn3 sacrifice,https://lichess.org/7Hm3TFUq/black#72,
wfMFZ,2k5/1pp3pp/p7/5r2/6q1/4Bbb1/PPPQ1R1P/5RK1 w - - 0 26,f2f3 g3f2 g1f2 g4f3 f2e1 f3f1,2360,78,93,1872,attraction discoveredCheck doubleCheck intermezzo long master mate mateIn3 middlegame,https://lichess.org/XBez6aRz#51,
toJTY,r2q1rk1/1b3p1p/p2p2p1/1p3N2/4P1R1/1PP3Q1/1P1b2PP/3R2K1 b - - 1 20,d2c3 g3c3 f7f6 d1d6,2334,80,86,802,crushing hangingPiece middlegame pin short,https://lichess.org/NYC4Yznn/black#40,
YOI44,2kr4/ppp5/6b1/5p2/3Nr1P1/5K2/PP1R4/3R4 w - - 0 28,g4f5 e4d4 d2d4 g6h5 f3e3 h5d1,1911,74,94,10907,advantage endgame exposedKing long sacrifice skewer,https://lichess.org/sAp2HiVM#55,
afR8t,1r1q1rk1/ppb3pp/7n/2p1P3/P1npBP2/6QP/2P1N3/R1B2R1K b - - 3 20,h6f5 g3b3 g8h8 b3c4,2335,76,93,4184,advantage middlegame pin short,https://lichess.org/IuBOtDfC/black#40,
RUqft,2r5/2r1kp1R/p3p1p1/3bP3/5P2/2P1Q1R1/P1q1NK1P/8 b - - 6 38,c7c3 e3c3 c8c3 g3c3,2021,76,84,117,advantage master middlegame short,https://lichess.org/oGfPWaCc/black#76,
7ZfFs,4r1k1/p1r2pp1/Bpb1pq2/3n4/3P3p/P3PP2/3BQ1PP/2RR2K1 w - - 0 22,d2e1 c6a4 c1c7 a4d1 e2d1 d5c7,2258,75,92,2981,advantage intermezzo long middlegame,https://lichess.org/8zjeHwQT#43,
Yn8xj,2R2r2/p3kpQ1/P3p1Bp/1p1nP3/3q4/5PP1/5P2/6K1 b - - 4 30,f8c8 g7f7 e7d8 f7f8 d8c7 f8d6,2144,77,95,4910,endgame long mate mateIn3,https://lichess.org/PjWQfSKb/black#60,
Wq0Cs,8/5p2/1p6/1P6/2kP4/4K1P1/8/8 w - - 5 42,g3g4 c4b5 e3e4 b5c6 e4e5 b6b5 d4d5 c6d7,2216,80,90,983,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/rAmnFR69#83,
hkI3r,8/p6k/1p1r3P/2pb4/3p4/1P1Pq3/P1P3RQ/5R1K w - - 4 48,h2d6 e3h3 d6h2 d5g2 h1g1 h3h2 g1h2 g2f1,2077,74,84,190,crushing endgame exposedKing fork pin veryLong,https://lichess.org/MFlHGxDP#95,
cqs6b,6k1/4r1pp/2pp1p2/p2p4/P4R1P/1P6/2PP2P1/2K5 b - - 1 27,e7e4 f4e4 d5e4 b3b4,2018,75,92,1448,crushing endgame rookEndgame short,https://lichess.org/Bvx1mPj6/black#54,
uhYBo,2r5/1kr5/pp4R1/1b1p4/3P1Q1P/P3P3/1P3P2/4K3 w - - 1 32,f2f3 c7c1 e1f2 c8c2 f2g3 c1g1 g3h3 b5f1,2130,82,90,744,advantage endgame exposedKing veryLong,https://lichess.org/CTK5umCd#63,
