PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
Wo32Z,r1bqk2r/ppppb1pp/2nn1p2/4p2Q/B6N/8/PPPP1PPP/RNB1R1K1 b kq - 3 8,e8f8 h4g6 h7g6 h5h8 f8f7 a4b3,1772,76,96,7438,advantage long opening,https://lichess.org/AYngX4g1/black#16,Ruy_Lopez Ruy_Lopez_Berlin_Defense
C2ZlR,r1bq1rk1/pppnppbp/3p1np1/8/2B1P3/P2P1N2/RPP2PPP/1NBQ1RK1 b - - 2 7,f8e8 c4f7 g8f7 f3g5 f7g8 g5e6 d7e5 e6d8,1874,79,93,1700,attraction crushing kingsideAttack opening sacrifice trappedPiece veryLong,https://lichess.org/xi0Cbbuq/black#14,Pirc_Defense Pirc_Defense_Other_variations
812ih,8/8/4p1pp/4P3/1k3P2/p5PP/8/1K6 b - - 1 45,b4b3 g3g4 b3c3 f4f5 g6f5 g4f5 e6f5 e5e6,1736,77,92,2421,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/ZzJEm9h5/black#90,
xITJM,r4rk1/3b2pp/p1nq4/3p1p2/3P4/3B1NP1/P3QP1P/R4RK1 w - - 1 22,f3e5 c6d4 e2e3 d6e5,1855,76,77,70,crushing middlegame short,https://lichess.org/IPfTK3Av#43,
6gJBw,2R5/8/8/3K4/p7/k7/3p3R/3r4 w - - 0 57,d5d4 d1c1 h2d2 c1c8,1605,75,90,319,crushing endgame master masterVsMaster rookEndgame short superGM,https://lichess.org/twujsdOx#113,
4CKVf,6k1/2p2bp1/1bp4p/3p1p1P/1P1P4/2P1RP2/6P1/6K1 b - - 0 34,c6c5 d4c5 b6c5 b4c5,1744,75,83,293,crushing endgame short,https://lichess.org/skCtaQsP/black#68,
MCYxP,7Q/7p/p4pp1/1p2b3/4P1PP/1P3q1k/P1RR4/5K2 w - - 0 37,d2f2 f3d1,1525,83,81,142,endgame mate mateIn1 oneMove,https://lichess.org/CzaxYQ5u#73,
FdmV7,5k2/1p3p2/1qb1p3/4P1Pp/5Q2/8/1p1N1P2/6KR w - - 0 30,g5g6 b2b1q d2b1 b6b1 g1h2 b1h1,1498,79,93,956,advancedPawn crushing endgame long promotion skewer,https://lichess.org/SXZeRrzu#59,
o5qQZ,4r1k1/pp3pp1/6p1/2pP4/6qP/QP1P4/P1PKn1B1/4RR2 w - - 0 32,g2f3 g4f4 d2d1 e2c3,1431,76,93,1595,mate mateIn2 middlegame short,https://lichess.org/0wJdDkfh#63,
q4VZ2,r1r3k1/1p3pp1/pP2p3/P2bP2p/1Q1P1q2/2R2N2/5PPP/5RK1 w - - 0 24,f1c1 f4c1 c3c1 c8c1,1490,76,94,367,advantage middlegame short xRayAttack,https://lichess.org/u5HToURu#47,
bzbnw,rnb1kb1r/ppq2pp1/5n1p/3Pp3/4p1PP/2N5/PP2BP2/R1BQK1NR b KQkq - 0 9,f8b4 d1a4 b8c6 d5c6 b4c3 b2c3,1631,77,92,578,advantage fork long master opening,https://lichess.org/DQJ8wYiC/black#18,Slav_Defense Slav_Defense_Diemer_Gambit
y4lnd,r4r1k/2p4p/pbpp4/4p1p1/PPB1Pp1q/2PP1Q2/5P1K/R1B3R1 w - - 0 21,h2g2 g5g4 g2f1 g4f3,1461,147,30,39,crushing middlegame short,https://lichess.org/zxmOJwLs#41,
PGpuY,r5k1/p1pbR1pN/2pq2B1/3p2Q1/5rP1/1P3P1P/P1Pb2K1/5R2 w - - 17 29,f1f2 f4g4 f3g4 d2g5,1592,76,88,132,advantage discoveredAttack middlegame short,https://lichess.org/dVhPsOXa#57,
f0a3O,2r3k1/1b4p1/p4p2/1p2p1p1/4N1P1/2Pr1P2/PPR2K1P/4R3 w - - 1 28,c2d2 b7e4 d2d3 e4d3,1448,76,93,18049,crushing endgame short,https://lichess.org/mBmiVeR4#55,
h2rCT,5r1k/1p4pp/pQpp2rq/4p3/4P3/P6P/1PPR1PP1/3R2K1 w - - 14 24,b6b7 h6h3 f2f3 h3f3,1895,80,85,34,crushing endgame pin short,https://lichess.org/HjqVFd1D#47,
i8nI4,b4rk1/1P1R2p1/4p2p/P3pp2/1Q2P2K/6P1/7P/5q2 b - - 1 40,f1f3 b4f8 g8f8 b7a8q,1679,76,94,3287,advancedPawn attraction endgame mate mateIn2 promotion short,https://lichess.org/0Pd2Yx6e/black#80,
pUJRX,5r1k/4N1p1/4Q2p/5p2/7q/2R4P/5nP1/6K1 b - - 13 50,f2h3 c3h3 h4f6 e7g6,1721,74,91,559,crushing endgame short,https://lichess.org/wmUpRrfw/black#100,
APNdI,8/7p/1p4p1/n7/Q7/6P1/1qkB2PP/4K3 b - - 15 44,a5b3 a4e4,1630,85,87,2058,endgame master mate mateIn1 oneMove,https://lichess.org/ia3KudyB/black#88,
BxwSi,8/1RB1rpk1/5b1p/6p1/8/1P3PK1/6PP/8 w - - 2 33,b3b4 e7c7 b7c7 f6e5 g3f2 e5c7,1638,78,96,20990,advantage attraction endgame fork long sacrifice,https://lichess.org/WEFujY0w#65,
q53nQ,2Q2bk1/7r/1P2P3/3pp3/3nPp1q/3N1Ppn/Q5RP/5B1K w - - 0 37,a2d5 h3f2 d3f2 h4h2 g2h2 h7h2 h1g1 d4f3,1536,75,98,3084,cornerMate discoveredAttack fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/7XSGFjN9#73,
kTIV7,3R4/7P/1p4K1/pk6/8/8/P2p3r/8 b - - 1 57,b5b4 d8d2 h2d2 h7h8q,1684,76,88,72,advancedPawn advantage deflection endgame promotion rookEndgame short,https://lichess.org/sOZmZsPa/black#114,
PmYsz,8/1p3pk1/2bp2p1/4b2p/1Pq1PN1P/5PB1/3Q2PK/8 w - - 1 45,f4d5 c6d5 g3e5 d6e5,1893,76,93,1507,crushing endgame master short,https://lichess.org/J9drTt08#89,
9k5VL,4r3/p4nk1/8/4q1p1/N1N4n/1P1pP2Q/P7/5RK1 b - - 3 51,e5e4 f1f7 g7f7 c4d6 f7g6 d6e4,1536,76,93,4105,advantage attraction exposedKing fork long middlegame sacrifice,https://lichess.org/1lzmjAMc/black#102,
XfJ0s,2r2rk1/ppq2pp1/4p1b1/4R2p/2n4P/1BN3Q1/PPP2PP1/4R1K1 w - - 0 20,e5e6 c7g3 f2g3 f7e6,1429,74,88,194,crushing intermezzo master masterVsMaster middlegame short,https://lichess.org/pYzyCtIM#39,
Kdd18,1r1b1rk1/2q2ppp/1Np1p3/p1PpP3/3Pn3/P2QP3/6PP/RR2B1K1 b - - 2 21,c7e7 b6d5 e6d5 b1b8,1573,76,94,3296,crushing discoveredAttack master middlegame short,https://lichess.org/biVtD1q3/black#42,
Ajed8,r3r1k1/1n3pp1/4q2p/1p6/2nPPB2/1N1Q3P/5KP1/R1R5 b - - 0 28,e6e4 d3e4 e8e4 a1a8,1601,75,95,6983,advantage master middlegame short,https://lichess.org/SSjuA33g/black#56,
ECqLE,2rq1rk1/pp3ppp/3pbn2/4p1N1/3nP3/P2B3P/1PPbNPP1/R2Q1RK1 w - - 0 14,e2d4 d2g5 d4e6 f7e6,1569,80,94,9835,crushing hangingPiece opening short,https://lichess.org/qqPWbjkm#27,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation
eihEl,r7/4R2p/3p1pk1/4p1p1/5q2/1P5P/5PP1/3Q2K1 b - - 5 41,a8a2 d1b1 e5e4 b1a2,1606,74,85,114,crushing endgame fork master short,https://lichess.org/mR7ws7Cx/black#82,
tzyvt,3r1rk1/1b3pp1/p4b1p/4pP2/8/P1qB1N1P/2P1Q1PK/1R3R2 b - - 1 25,f8e8 b1b7 e5e4 d3e4,1514,157,27,20,crushing hangingPiece middlegame short,https://lichess.org/JbSS7VVS/black#50,
HDjAM,3q1rk1/r7/4p3/pBp1P3/2Pp1pp1/P2P2N1/2Q3PP/4R1K1 w - - 0 28,g3h5 d8h4 h5f6 f8f6,1650,74,92,2182,advantage fork middlegame short,https://lichess.org/Eiqx4lbZ#55,
QdZFG,8/8/2p1k1p1/2n1P1K1/5P2/p1N3P1/8/8 b - - 3 49,c5e4 c3e4 a3a2 e4c5 e6e7 c5b3,1455,78,94,3809,crushing defensiveMove endgame exposedKing hangingPiece knightEndgame long,https://lichess.org/NoAQ2jTp/black#98,
OnQET,r7/PR3K2/1p6/1P6/8/8/3p4/2k5 b - - 7 69,a8a7 b7a7 d2d1r a7a1 c1d2 a1d1,1477,89,41,23,endgame,https://lichess.org/MGuiKW4R/black#138,
J0CFE,8/8/6Rp/5P1P/6K1/1pk3P1/r7/8 w - - 3 66,g6h6 a2a4 g4g5 b3b2 h6b6 a4b4,1791,79,92,209,advancedPawn crushing endgame long rookEndgame,https://lichess.org/nBoPGusZ#131,
Y5r5m,4bk2/pp1q2p1/2p2p2/3p2r1/3P1N2/P1P1Q3/1P3P2/1K5R b - - 2 34,e8f7 h1h8 f7g8 f4e6 f8f7 e6g5,1552,76,89,378,crushing endgame fork long,https://lichess.org/oZkiYsHH/black#68,
jaiML,5r1k/4R2p/1p2p1p1/3pB3/P7/7P/5PPK/1rq5 b - - 3 33,h8g8 e7g7 g8h8 g7g6 f8f6 e5f6,1851,75,86,292,discoveredAttack discoveredCheck endgame long mate mateIn3 morphysMate,https://lichess.org/FByhQD9W/black#66,
bdD0B,8/p1k2p2/p1Prp3/6p1/7P/4K1P1/P1R5/8 b - - 0 35,d6c6 c2c6 c7c6 h4h5 c6d6 h5h6,1585,77,94,1128,advantage endgame long quietMove rookEndgame,https://lichess.org/GxLfX92K/black#70,
TLB1P,8/R4p1k/6pp/4Q3/8/2Pq3P/5rP1/7K w - - 0 37,a7a8 d3f1 h1h2 f1g2,1505,75,90,562,endgame mate mateIn2 short,https://lichess.org/H0QhmL6Y#73,
DqA5C,8/ppkn4/2p2n1B/1r6/1QB4P/2KP1bq1/PPP5/R6R w - - 1 21,c4b5 f6d5 c3b3 d5b4,1527,163,43,11,advantage fork middlegame short,https://lichess.org/zhabeRCx#41,
KDQ4h,1r6/pp1b3R/3r1k2/P2Pp1pp/4Pp2/3N1P2/1P5P/R5K1 w - - 2 31,h7h5 f6g6 h5g5 g6g5,1696,74,94,9472,advantage endgame master masterVsMaster short trappedPiece,https://lichess.org/HW9H3jf2#61,
EAtQd,1rb1k2r/2qnp1bp/1p2pnp1/1B6/3Q1B2/P4N2/2P3PP/RN3RK1 b k - 1 15,f6h5 f4c7 g7d4 f3d4,1446,76,85,990,crushing middlegame short,https://lichess.org/hF770zuR/black#30,Sicilian_Defense Sicilian_Defense_Mengarini_Variation
1AGbN,8/1Rr3bp/2Pk2p1/5p2/4PP2/3r2P1/2R1KP2/8 b - - 2 35,d3a3 e4e5 d6e6 b7c7,1790,76,70,167,crushing deflection endgame short,https://lichess.org/Jl7lKY2j/black#70,
IysPn,4r1k1/pp3ppp/1bp5/2n5/2B5/2BPP2P/PPP3P1/R5K1 w - - 1 22,e3e4 c5b3 g1f1 b3a1,1603,76,96,3022,advantage discoveredAttack discoveredCheck endgame short,https://lichess.org/ri5CyqDc#43,
biVeq,5rk1/5ppp/3p4/Rn1P1Q2/3q4/1r5P/6P1/5R1K b - - 0 27,d4c4 f5f7 f8f7 a5a8 c4c8 a8c8 f7f8 f1f8,1412,74,81,274,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/JoDjxKwn/black#54,
7Kja1,r5k1/4q2p/2p1p1p1/4P3/pp1P4/2P1P3/Q2KBr2/3R3R w - - 0 29,c3b4 e7b4 d2d3 b4b5 a2c4 b5c4 d3c4 f2e2,1820,86,92,42,advantage middlegame veryLong,https://lichess.org/h9vHlFj3#57,
xRAdJ,3q1r2/p2rnp1k/1p2bp1p/8/1PpNP3/P5PP/3Q1PB1/2RR2K1 w - - 3 23,d2e3 e7c6 d4c6 d7d1,1728,85,88,33,advantage middlegame short,https://lichess.org/zQGhtX0Q#45,
n6ySP,2kr3r/p3p2p/1pp1p1pb/2NqP3/3P2n1/Q3B3/PP3PPP/R4RK1 b - - 1 17,g4e3 a3a6 c8b8 a6b7,1568,76,90,2905,mate mateIn2 middlegame queensideAttack short,https://lichess.org/9nl2H8QG/black#34,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
toFjC,6k1/p2R1r2/8/2p5/2P1qb2/2B1P1Pp/P3Q2P/3R2K1 w - - 0 36,d7f7 f4e3 f7f2 e4g2,1682,100,92,36,endgame mate mateIn2 pin short,https://lichess.org/HLXih1hD#71,
m5I8k,5rk1/6pp/2p5/1p1PN3/3P4/q7/2QB2PP/6K1 w - - 0 29,d5c6 a3a1 c2c1 a1d4 d2e3 d4e5,1409,75,91,1482,advantage endgame fork long,https://lichess.org/McXnnzGE#57,
r9sYv,r2r2k1/pbp1qppN/1pn1p3/3nP1pQ/3P4/3B4/PP3PPP/2R2RK1 b - - 1 17,d5f4 h7f6 e7f6 h5h7 g8f8 e5f6,1719,75,95,2702,advantage clearance intermezzo kingsideAttack long middlegame sacrifice,https://lichess.org/vSzt5O3t/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
WPf5s,6k1/2Q2pp1/5q1p/3p4/8/2P5/Pr3PPP/4R1K1 b - - 0 25,b2a2 c7b8 g8h7 b8b1 g7g6 b1a2,1796,74,96,2184,crushing endgame fork long,https://lichess.org/6iJY76Tf/black#50,
r9k6u,2k5/p1p3p1/2p3q1/4QrPp/5r1P/3P1PK1/P1P2R2/1R6 w - - 1 29,e5e3 f5g5 h4g5 g6g5 g3h3 f4h4,1842,75,93,135,endgame long mate mateIn3 sacrifice,https://lichess.org/ngHh0TwZ#57,
aTZXq,r2q2k1/p1pbbr1p/2pp2pB/4pP2/4N1Q1/3P2P1/PPP4P/R4RK1 w - - 1 16,f5g6 f7f1 a1f1 d7g4,1445,75,96,12751,crushing kingsideAttack master middlegame short,https://lichess.org/AjGvCJTd#31,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
QKtDa,3r1r2/1q4kn/1p1P2N1/p3p3/2P1np1p/1P6/P1BQ3P/R5RK w - - 2 31,g6f8 e4g3,1777,85,86,325,discoveredCheck doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/vOgQFBNY#61,
BDfNE,r3kb1r/pp2pppp/8/8/1P4b1/PQ4P1/3P1PKP/2q2B1R b kq - 1 18,c1e1 f1b5 g4d7 b5d7,1619,76,89,83,crushing middlegame short,https://lichess.org/a6bP8iOt/black#36,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer
nbRqE,4r1k1/pb3p2/1q2r1pp/5p2/3P1P2/1P5Q/5BPP/4RRK1 b - - 0 26,a7a5 d4d5 e6e1 f2b6 b7a6 f1e1,1626,76,92,3067,crushing discoveredAttack intermezzo long middlegame,https://lichess.org/pLx6Z2hy/black#52,
0xVMJ,8/p1k5/8/1Pp1qBQp/P1P5/5P2/6PP/6K1 w - - 1 49,g5g8 e5e1,1573,92,73,128,endgame master mate mateIn1 oneMove,https://lichess.org/VtQ1iM0M#97,
cTpUb,1r3k2/5pp1/1q5p/4N3/2Q1P3/b6P/1p3PP1/1R4K1 b - - 0 29,b8b7 c4c8 f8e7 e5c6 b6c6 c8c6,1492,75,96,881,crushing endgame long,https://lichess.org/b4wdN2iq/black#58,
toRsy,r6r/1ppbkp2/p1n1p1pp/q2pPn2/3P4/1RN2N1Q/2P1BPPP/5RK1 b - - 3 20,f5d4 f3d4 c6d4 h3h4 e7f8 h4d4,1896,75,85,108,advantage fork long middlegame,https://lichess.org/tcuOm3wO/black#40,
0Ijcm,3r1rk1/p1p1qpp1/4bn1p/4p3/2N1P2N/1P4QP/P4PP1/4R1K1 b - - 0 20,e6c4 h4f5 g7g6 f5e7,1428,80,82,74,crushing kingsideAttack middlegame short,https://lichess.org/qKbGeeY0/black#40,
baLQq,r5k1/1p2rpp1/p3q3/2R5/3P4/5QP1/5P1P/2R3K1 b - - 3 24,e6e4 c5c8 a8c8 c1c8 e7e8 f3e4,1479,78,96,16046,crushing endgame long pin,https://lichess.org/Ab6WcdCZ/black#48,
eN9J0,r5k1/p4pp1/2qB2rp/2P5/3R1Q2/5P1b/P5PP/3R2K1 w - - 3 28,g2g4 g6g4 f4g4 h3g4,1538,75,90,68,advantage middlegame short,https://lichess.org/oF3dTLjQ#55,
Sno8a,r1bqk2r/pppn1pbp/5np1/3NN3/8/4P1B1/PPP1BPPP/R2QK2R b KQkq - 0 10,d7e5 g3e5 d8d5 d1d5 f6d5 e5g7,1818,75,88,214,advantage long opening,https://lichess.org/YIgqQtAi/black#20,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
dRVJB,3k4/4q3/4b3/Q2pNp2/3P1K2/P1r5/5PP1/8 b - - 2 43,c3c7 e5c6 d8e8 c6e7,1623,74,85,347,advantage endgame pin short,https://lichess.org/UsnlUtbd/black#86,
hDhia,1r4rk/1b3p1p/4pPpQ/7B/2pP4/2P4R/qp4PP/5RK1 b - - 3 32,b2b1q h6h7 h8h7 h5f3,1798,78,92,833,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/RyV4GN2H/black#64,
YIlIV,8/6kp/r1n1p1p1/1Rnp1p2/2p2N2/4P1P1/5P1P/5BK1 b - - 1 39,a6a5 b5c5 a5c5 f4e6 g7f6 e6c5,1481,75,87,815,advantage attraction capturingDefender endgame fork long,https://lichess.org/CphNif19/black#78,
o8WKa,r4rk1/pp2n1pp/8/2bPpq2/4Q3/2P2Pp1/PP2B1NP/3R1R1K w - - 0 23,h2g3 f5h3,1496,78,89,1093,master mate mateIn1 middlegame oneMove,https://lichess.org/UWCp3Gbi#45,
kvCDZ,2k5/pp4rp/1p6/8/7Q/1P2n2K/P1P5/8 w - - 0 28,h4h6 g7g3 h3g3 e3f5 g3g2 f5h6,1475,80,93,653,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/oZpqNwqb#55,
p9LXz,r3r1k1/pp3pp1/2pq3p/3nn1B1/3p4/1B1P2QP/PPP2PP1/R4RK1 w - - 0 18,g5h6 d6h6 b3d5 c6d5,1530,82,78,40,advantage hangingPiece middlegame short,https://lichess.org/1F5eirDj#35,Russian_Game Russian_Game_Italian_Variation
cDfAy,6k1/4q1n1/4bR1Q/pp2p3/3pP3/5N1P/PPr2PK1/8 b - - 8 42,e6f7 f3g5 e7f6 h6f6,1538,76,88,453,advantage middlegame short,https://lichess.org/joahbyns/black#84,
dTTH8,rn2kb1r/1pp2ppp/p4q2/3p2B1/3P4/3B1b2/PPP2PPP/R2Q1RK1 w kq - 0 10,g5f6 f3d1 f1e1 e8d7 d3f5 d7c6,1537,75,89,520,advantage long middlegame,https://lichess.org/ybxvhXlj#19,French_Defense French_Defense_Normal_Variation
vR70O,r2qr1k1/pp1nbp1p/2p2p2/5Np1/3P1B2/2P5/PP2QPPP/R4RK1 b - - 1 13,g5f4 e2g4 g8h8 g4g7,1583,81,87,70,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/86HyCDRX/black#26,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
66f2m,4r1k1/p4p1p/1q1p4/2nP1p2/2P1bP2/6PB/P2QN2P/2R3K1 w - - 15 33,e2d4 c5d3 c4c5 d6c5,1666,75,90,1179,crushing middlegame pin short,https://lichess.org/UTIiVyQn#65,
NalCF,2r3k1/6pp/pBr1p3/Pp1b1p2/5b2/2P2PPP/1P2R3/R4NK1 b - - 0 30,d5f3 e2f2 f4d6 f2f3,1452,75,98,860,advantage middlegame short,https://lichess.org/YqODGvfk/black#60,
JSb4J,7r/2k5/pp6/3Q1p1p/P2P4/2P1q1p1/1P3nP1/4RR1K w - - 2 40,h1g1 f2h3 g1h1 e3g1 f1g1 h3f2,1676,74,96,19355,discoveredCheck doubleCheck endgame long mate mateIn3 sacrifice,https://lichess.org/QE7fZjzk#79,
6ayGi,r1b2rk1/pp6/2p1p2p/8/2P1Q3/P2R2P1/4Pq1P/3R3K b - - 1 20,e6e5 e4g6 g8h8 g6h6,1465,104,89,40,crushing middlegame short,https://lichess.org/FU4UsS7r/black#40,
dII5X,5B2/8/8/4Pk1P/5P2/1p3K2/8/2b5 w - - 0 66,h5h6 b3b2 h6h7 b2b1q,1747,76,89,84,advancedPawn bishopEndgame crushing endgame master promotion short,https://lichess.org/70z1wYcm#131,
pNOfU,3r2k1/p2q1ppp/4p3/3p1b2/1r2PQ1P/5BP1/P4P2/R3R1K1 b - - 2 24,d7a4 f4c7 a4d7 c7d7,1814,76,77,116,advantage middlegame short,https://lichess.org/tqIExd5G/black#48,
fG0xm,6r1/p4p1k/1p2p2p/3p1n1P/1P4r1/P2Q1R2/3N3K/8 w - - 2 33,f3f5 g4h4 d3h3 h4h3 h2h3 e6f5,1783,75,95,15720,crushing endgame exposedKing long,https://lichess.org/FrQzNPdU#65,
eV6rT,8/8/6P1/4BPk1/2bN4/2p5/rp6/4R1K1 w - - 2 50,g6g7 a2a1 g7g8q c4g8,1443,77,93,1335,crushing endgame short,https://lichess.org/Eke5l0KR#99,
WZUIL,3r3k/5Qpp/b1p5/8/2PP4/7P/1q3PP1/4R1K1 b - - 0 27,d8g8 e1e8 b2c1 g1h2 c1f4 f7f4,1533,75,96,3306,crushing endgame long,https://lichess.org/lp0FUrnA/black#54,
KiW2H,6k1/ppp1q1bQ/2n5/3r1rN1/1P3p2/P2b4/1B1P1PP1/R2K3R b - - 1 21,g8f8 h7h8 g7h8 h1h8,1801,77,86,256,mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/SzIODO6B/black#42,
LjQU1,r1b1k2r/pp1n1pp1/2p5/q2Pp2P/2P1Pb1p/2NB1N2/PP2Q2P/R4R1K b kq - 2 18,h8h5 f3e5 h5e5 f1f4,1435,76,91,3619,advantage capturingDefender discoveredAttack master middlegame short,https://lichess.org/STHpBzFx/black#36,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
vbIfk,1K6/1P5p/2N5/2P5/5k2/8/7P/4q3 b - - 0 51,e1e8 b8a7 e8c6 b7b8q f4f5 b8b6,1855,88,83,50,advancedPawn clearance crushing defensiveMove endgame long promotion,https://lichess.org/iCesYnhl/black#102,
Ht3zg,1r2kq2/2b2p2/p3pP2/1b1pP3/3Q4/7P/1P4P1/1RR4K b - - 4 34,c7b6 d4b6 b8b6 c1c8 e8d7 c8f8,1621,76,91,2673,crushing long middlegame sacrifice skewer,https://lichess.org/K5lggMYg/black#68,
qnlyG,8/1p1PK3/p7/4k2P/P7/8/8/3r4 w - - 0 57,d7d8q d1d8 e7d8 b7b5,1665,75,88,303,crushing endgame short,https://lichess.org/ExF2wqKf#113,
p1MP5,r1bq1rk1/pp3pbp/3p2pB/2nP3P/6P1/5p2/PPPQ4/2KR1BNR b - - 0 14,c8g4 h6g7 g8g7 d2d4 g7g8 d4g4,1741,76,74,146,attraction crushing fork long middlegame,https://lichess.org/vwYeznyt/black#28,Pirc_Defense Pirc_Defense_Other_variations
unB0X,4n3/1P3Q1p/6pk/4qp2/8/5BPP/5P1K/1r6 b - - 6 45,e8d6 f7f8 e5g7 f8d6,1592,79,96,31145,crushing deflection endgame short,https://lichess.org/MirM7Ldl/black#90,
eLtF2,r3k3/1R3p2/4p1n1/p2pP1PP/2pP1p2/2P3Q1/5BK1/q7 w q - 0 33,h5g6 f4g3 g6f7 e8f8,1451,76,94,363,crushing endgame short,https://lichess.org/0EUxdH9E#65,
OtzfA,r2q1rk1/1b2bppp/p7/1p5Q/1n6/1B3N2/PP3PPP/R1B1R1K1 w - - 3 16,c1g5 b7f3 h5f3 e7g5,1584,75,95,11158,advantage capturingDefender master middlegame short,https://lichess.org/5S5cDTjm#31,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
