PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
nXg4X,8/3B4/5B2/2b3P1/5p2/3bk3/8/5K2 w - - 1 67,f1e1 f4f3 e1d1 f3f2 d7h3 e3f4 f6c3 f4g3,2526,84,79,59,advancedPawn bishopEndgame crushing endgame veryLong,https://lichess.org/RlpKcKhX#133,
HhIa6,r1nq1rk1/5pbp/1p1p2p1/pP2p1B1/2P1N3/3P1QPP/5P2/R4RK1 b - - 3 21,f7f6 e4f6 g7f6 f3d5 g8g7 g5f6 d8f6 d5a8,2554,86,43,53,advantage fork intermezzo middlegame sacrifice veryLong,https://lichess.org/ua1lgNy0/black#42,
6G2KL,rnb2rk1/ppp3pp/1n2p3/4PpNQ/2pq4/P7/1P1B1PPP/2R1KB1R b K - 1 13,d4e5 f1e2 h7h6 h5g6 h6g5 d2c3,2488,99,80,145,advantage defensiveMove long middlegame sacrifice,https://lichess.org/gJTkVNCn/black#26,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights
vPwWi,k2N3r/ppQ5/6p1/3pP3/Pq5r/1P1R3P/5PKP/2n5 b - - 3 33,b4e4 d3f3 e4g4 g2f1 h4h7 c7h7 h8h7 h3g4,2440,84,72,41,advantage defensiveMove master middlegame veryLong,https://lichess.org/QLyTk9lW/black#66,
FNmMb,8/pp6/5Nn1/5kp1/3K1pN1/P1P5/1P6/8 w - - 9 50,d4c5 g6e5 g4e5 f5e5 f6g4 e5f5 g4h2 f5e4,2549,93,71,36,crushing defensiveMove endgame knightEndgame veryLong,https://lichess.org/ENXnOlBt#99,
G76Zf,r1bq1rk1/3n1pb1/pp2p1pp/2P1P3/2P1N2N/3BQ1P1/PP3R1P/R5K1 b - - 0 18,d7c5 e4f6 g7f6 e5f6 g8h7 d3c2,2511,85,84,67,crushing long master middlegame,https://lichess.org/qYCWaN1Q/black#36,Rat_Defense Rat_Defense_Small_Center_Defense
LtC8q,r4rk1/2p3bp/b2p4/p2P1P2/4PQ2/2p5/q1B1N2P/1R1K2R1 w - - 2 26,g1g7 g8g7 f4g3 g7f7 e2c3 a2c4,2521,80,89,709,advantage hangingPiece long middlegame,https://lichess.org/lxfWCPll#51,
hMiEP,8/8/2p4p/6kP/p2P4/P1P1pK2/8/8 w - - 2 37,f3e3 g5h5 e3e4 h5g6 e4e5 h6h5,2733,113,90,422,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/ZsM3obEe#73,
rraVa,3rq3/p1p2pk1/bn4pp/4P3/3Q4/5N2/PPP2PPP/R3K2R w KQ - 3 17,d4c3 e8b5 e5e6 g7h7 c3e3 b5b2 e3e5 b2c2 e6f7 b6d7,2862,113,90,2711,crushing defensiveMove middlegame veryLong,https://lichess.org/vhHsjEDn#33,Pirc_Defense Pirc_Defense_Classical_Variation
wxwOZ,3r1rk1/pb4pp/1p2p3/2pn2P1/7P/1BP5/PPPR4/2K1R1N1 w - - 0 22,e1e6 f8f1 d2d1 f1d1 c1d1 c5c4,2574,110,91,1035,crushing fork long middlegame,https://lichess.org/r9HmKnf7#43,
xcccZ,2r2rk1/5pp1/1p5R/p1q1Bb2/7Q/5N1P/5PPK/8 b - - 0 26,g7h6 h4f6 c5e5 f3e5,2468,104,89,884,advantage master middlegame short,https://lichess.org/JHL3rkU0/black#52,
55mVC,6k1/r4pp1/pp4p1/q2pP3/1Pr5/P1P4P/3Q2PK/1R3R2 b - - 0 25,a5a3 d2d5 a3c3 e5e6 f7e6 d5e6 g8h7 f1f8,2695,88,82,96,crushing defensiveMove endgame veryLong,https://lichess.org/aa7kg6iD/black#50,
5xcOG,1r5k/5Qp1/2p2p1p/2qp4/8/1Pr4P/6P1/1R2R2K b - - 1 31,c3b3 e1e8 h8h7 f7g8 h7g6 e8b8,2528,81,92,1061,advantage endgame long,https://lichess.org/V6mePJp9/black#62,
QOy9o,8/8/4P3/p1b1Np1p/1k6/5K1P/8/8 b - - 2 43,c5e7 e5c6 b4c5 c6e7 c5d6 e7f5 d6e6 f5e3 e6e5 e3c4,2687,99,90,148,crushing endgame fork quietMove veryLong,https://lichess.org/n39HSab3/black#86,
KxWsp,2r3k1/7p/p1b3p1/3q4/2p3P1/P1Pp1P1P/1P2Q3/2RR2K1 w - - 0 36,e2f2 c8f8 d1f1 f8f3 f2f3 d5f3 f1f3 c6f3,2409,93,71,276,advantage endgame veryLong,https://lichess.org/MXSJhSO3#71,
32ZHF,r7/p6k/R5p1/2p1q2p/p1P5/7P/2Q3P1/7K b - - 5 36,a8f8 c2g6 h7h8 g6h6 h8g8 a6g6 g8f7 g6g5 e5g5 h6g5,2566,84,92,331,crushing endgame fork veryLong,https://lichess.org/kbLBDfOj/black#72,
yCbji,8/7p/3k4/P1p1p1p1/2K5/2P3P1/7P/8 w - - 0 38,g3g4 e5e4 c4b3 d6c6,2436,85,83,51,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/VKrA4CS1#75,
uRyif,8/8/2kpr1p1/8/4Rp2/5P1P/5KP1/8 b - - 0 56,e6e4 f3e4 d6d5 f2f3 d5d4 f3f4 c6c5 e4e5 g6g5 f4e4 c5c4 e5e6,2658,96,91,1412,crushing endgame quietMove veryLong,https://lichess.org/TqVGVgG2/black#112,
KfElg,2r5/7P/8/5R2/2ppk3/6P1/3K4/8 w - - 1 48,f5g5 c4c3 d2c1 c8h8,2529,97,88,246,crushing endgame master rookEndgame short,https://lichess.org/2MuPr3x8#95,
5vB33,r4r1k/pRp4p/3p1P2/3Qnp1P/8/2q5/P1P2PP1/1R4K1 b - - 1 21,f8f6 b7c7 c3c7 d5a8 h8g7 b1b7,2404,81,94,536,advantage discoveredAttack long middlegame pin,https://lichess.org/O5N5nVg0/black#42,
VrnLh,8/2k5/1pp1r3/7p/PP3p1P/4NP2/8/4R2K b - - 0 42,e6e3 e1e3 f4e3 h1g2 c7d6 f3f4 c6c5 g2f3 c5b4 f3e3,2537,88,44,76,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/tqnHo6an/black#84,
lLbms,rnbqnrk1/ppp2Npp/3p4/2b5/5PQ1/2N1P3/PPPP2PP/R1B1KB1R b KQ - 0 7,g8f7 f1c4 d6d5 g4h5 f7g8 c4d5 g8h8 d5e4 e8f6 h5c5,2446,96,88,1146,advantage discoveredAttack opening veryLong,https://lichess.org/to01IbN6/black#14,Zukertort_Opening Zukertort_Opening_Ross_Gambit
elSoH,r4r1k/p2n1p1p/bp3n1Q/4p3/2q2P2/6N1/PBB3PP/R3K2R w KQ - 0 22,b2e5 c4b4 e1d1 d7e5,2658,92,81,257,crushing intermezzo middlegame short,https://lichess.org/WCCUJnhB#43,
M47jd,5rk1/1p1n1ppb/2p5/5Pb1/qP3N2/2P3NP/rB1Q2B1/2KRR3 w - - 2 25,h3h4 d7c5 b4c5 g5f4,2808,94,92,536,advantage master middlegame pin quietMove short,https://lichess.org/zZQQBSoc#49,
LXOKM,r5k1/pp4p1/2p2r2/q2p3Q/2nP3P/2P5/P3RPP1/4R1K1 b - - 0 24,f6f8 e2e7 c4d6 e7g7 g8g7 e1e6,2729,101,86,412,crushing kingsideAttack long middlegame sacrifice,https://lichess.org/VDRVYiOn/black#48,
Ammyu,8/6pp/5p2/p2kp3/Pp6/1P1PK3/5PPP/8 w - - 4 34,f2f3 f6f5 g2g4 f5f4 e3d2 d5c5 d3d4 c5d4,2736,103,85,124,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/MnhvlmB6#67,
UYFiu,2rq1rk1/pb2bpn1/1p2p1p1/3pP1NP/5BQ1/P2B4/1P1NKP2/n6R b - - 0 21,f7f5 e5f6 e7f6 h5g6,2526,105,90,4522,crushing enPassant master middlegame short,https://lichess.org/ppCK168f/black#42,
yxhWd,r3qb1r/ppp4p/2n2kp1/5b2/4B3/3P1Q2/PPP2PPP/RNB1K2R w KQ - 1 11,g2g4 c6d4 f3f4 f8d6 f4g5 f6f7 g4f5 d4f3 e1f1 f3g5,2644,117,90,1215,advantage defensiveMove opening pin sacrifice veryLong,https://lichess.org/NgoIngFD#21,Russian_Game Russian_Game_Italian_Variation
iaPEo,rn1qk2r/ppp2ppp/7n/3Bp3/3bP1b1/2P2Q2/PP3PPP/RNB1K1NR w KQkq - 1 7,d5f7 e8f8 f3g3 d4e3 f7b3 e3c1,2420,95,84,113,advantage defensiveMove long opening,https://lichess.org/ZOHgrH7R#13,Bishops_Opening Bishops_Opening_Boi_Variation
YQyhK,4qr1k/4rpb1/p6p/1p3RNQ/3p4/3P4/PP4PP/5R1K w - - 0 29,g5f7 h8g8 f7h6 g7h6 f5f8 h6f8,2438,93,90,398,advantage defensiveMove long middlegame,https://lichess.org/qchFPJDT#57,
8meTb,r1b2rk1/1p1p1ppp/2nQp3/pR3q2/8/2B5/4BPPP/2R3K1 b - - 1 21,f5g6 e2h5 g6h6 c3d2 h6f6 d2g5 f6d4 c1c6 d4d6 c6d6,2428,77,85,81,advantage middlegame veryLong,https://lichess.org/xAulv5Mo/black#42,
UDwuk,8/6k1/5ppp/1p6/1P1pP1PP/2rP4/1K1R4/8 w - - 1 41,d2c2 c3c2 b2c2 f6f5 g4g5 h6g5,2530,112,90,2376,crushing endgame long rookEndgame,https://lichess.org/jbgaknIB#81,
Wfa0B,7k/6p1/2p1P3/4r1pp/PPB5/8/5K2/8 b - - 0 39,g5g4 a4a5 e5e4 a5a6 e4c4 e6e7 c4e4 a6a7,2522,117,90,650,advancedPawn crushing endgame quietMove sacrifice veryLong,https://lichess.org/yVI1C8xU/black#78,
tg3qD,r2q1rk1/ppp2pp1/2nb3p/8/4P1n1/2N2N2/PPP1BP2/R1BQ1RK1 w - - 0 12,f3d4 d8h4 d4f3 h4h3 d1d6 c7d6,2504,88,86,600,advantage long opening,https://lichess.org/KjjwWWB4#23,Scotch_Game Scotch_Game_Other_variations
FR3mK,r6r/4kppp/p1pNpn2/8/6b1/2B2Nq1/PPP5/R2QR2K w - - 2 19,c3f6 g7f6 f3h2 g4h3 e1g1 g3d6 d1d6 e7d6,2552,96,82,60,crushing middlegame quietMove veryLong,https://lichess.org/fKsNyT2v#37,Scandinavian_Defense Scandinavian_Defense_Main_Line
AFwpi,1r6/2K2p2/1P6/5pk1/8/8/7R/8 b - - 4 47,b8b6 c7b6 g5f4 b6c5 f4e3 h2h3,2595,99,92,162,crushing endgame hangingPiece long rookEndgame,https://lichess.org/MeVVUUCp/black#94,
YUeZt,r5r1/1b1qbk1p/p2p4/1p3Nn1/5PP1/PPN5/2P3P1/R1Q2RK1 w - - 0 23,f5e7 g5h3 g2h3 g8g4 h3g4 d7g4 g1f2 g4f3 f2e1 f3c3 c1d2 c3a1,2705,89,78,132,advantage deflection discoveredAttack fork middlegame sacrifice veryLong,https://lichess.org/s1raHgjF#45,
VPGMJ,8/8/RpK5/1Np5/rkn5/8/8/8 w - - 0 54,a6a4 b4a4 b5c3 a4a5 c3e4 c4e5 c6d5 e5d3,2597,86,76,82,crushing defensiveMove endgame veryLong,https://lichess.org/9Yi0K1Wn#107,
aLRc8,r1b1qrk1/ppp2p2/5n1b/4p1N1/7P/2P1P3/PPB1QPP1/R3K2R b KQ - 0 16,c8g4 g5e4 g4e2 e4f6 g8h8 f6e8,2504,87,45,61,advantage fork long middlegame sacrifice,https://lichess.org/Zm66HBf4/black#32,Indian_Defense Indian_Defense_Wade-Tartakower_Defense
TEHy0,4r2k/1ppq1Qp1/1b3n1p/8/6R1/2P1p2P/3NRPP1/6K1 w - - 2 31,g4g7 e3f2 g1f1 e8a8 f7f8 a8f8,2703,85,87,91,advancedPawn advantage long middlegame quietMove,https://lichess.org/DhDV6Udh#61,
d1MBJ,8/5p2/1k2p1pp/3pP3/1K3P2/1P4PP/8/8 w - - 3 46,g3g4 g6g5 f4f5 b6c6 f5f6 c6b6,2710,92,91,518,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/bxDp3EXv#91,
i8U2T,8/pp4pp/4k3/3p1p2/5K2/P3PPPP/1P6/8 b - - 0 32,a7a5 f4g5 a5a4 f3f4 b7b5 h3h4 e6d6 g5f5,2695,99,91,1035,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/aHmWzjjg/black#64,
PQiA9,6k1/pp3q1p/2r5/5PP1/4N3/2Pnp3/P6Q/1K5R b - - 0 31,c6b6 b1a1 e3e2 g5g6 b6g6 h2e2,2817,98,94,269,crushing defensiveMove endgame long master,https://lichess.org/alFfaPgq/black#62,
8vpBA,8/4k1r1/2b1p2R/pp1p2PK/3P1P2/P1P5/1P6/8 b - - 1 44,e7f7 f4f5 c6e8 h6e6 g7h7 h5g4,2621,90,83,46,crushing endgame long,https://lichess.org/9zEzM3er/black#88,
0zoZ8,2Q5/8/P4p2/2N1Pkp1/7p/7P/3r2PK/5q2 b - - 6 44,f5f4 c8g4 f4e3 a6a7 d2d4 a7a8q d4g4 a8a3,2631,94,84,60,advancedPawn crushing endgame promotion veryLong,https://lichess.org/PP0VWS8w/black#88,
e21Ly,3rrnk1/pp3p1p/2p2Pp1/4P1Q1/8/2B4P/qP4P1/2R1R1K1 b - - 1 26,h7h5 e5e6 f8e6 g5h6 a2c4 e1e6,2767,115,91,545,crushing long middlegame,https://lichess.org/i3bYZyjS/black#52,
jWZes,2rq1k1r/p4p2/Pp1bp2p/8/3P2Q1/3B1P1p/1P3P1P/R5RK b - - 3 24,h6h5 g4g7 f8e7 g1g6,2415,83,83,81,clearance crushing fork middlegame pin short,https://lichess.org/VoeowGd9/black#48,
lt0gO,r5k1/pb4pp/1p3q2/3p1N2/1P3p2/P6Q/6PP/4R1K1 b - - 2 31,b7c8 e1e8 g8f7 h3h5 g7g6 e8e7 f6e7 h5h7,2497,80,93,1931,advantage endgame pin sacrifice veryLong,https://lichess.org/GGnjyDkK/black#62,
zRCA4,4r2r/2p2pk1/8/p1pP1R2/2q1P1Kp/P7/1P3Q2/4R3 b - - 0 33,e8e4 g4h3 g7f8 f5f7 f8e8 f7f4 c4d3 f4f3 d3f3 f2f3,2634,116,91,340,advantage defensiveMove endgame veryLong,https://lichess.org/VZTZehht/black#66,
9sgAy,r7/4kpB1/3b3p/3P4/P7/np2P1N1/5PPP/2Rb2K1 w - - 0 29,c1d1 d6g3 h2g3 f7f6,2638,108,91,1089,advantage defensiveMove endgame short,https://lichess.org/lOp9C9WQ#57,
noLuA,r2k3r/pppn1p2/2Bp3p/8/3b1B1q/2N2Q2/PPP3K1/4RR2 b - - 0 19,b7c6 f4g3 h4g5 f3c6 a8c8 f1f7,2444,90,75,157,advantage discoveredAttack intermezzo long middlegame,https://lichess.org/5Fu2oh1U/black#38,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
aVrQb,r4nk1/pp2b1Np/2p5/3nPpB1/2qP4/2P3Q1/P5PP/5RK1 b - - 0 22,e7g5 g3g5 g8h8 g7f5 f8e6 g5h6,2506,90,87,430,advantage long middlegame,https://lichess.org/Oq8uIfuw/black#44,
BijmI,1k1r3r/Rb2q3/1P2pp1p/3p4/3P4/2PpP3/1P1Q2PP/R5K1 b - - 1 20,d8d6 c3c4 d6b6 c4c5 b6b5 c5c6 e7b4 d2f2 d3d2 f2g3,2796,104,81,151,advantage master middlegame veryLong,https://lichess.org/7GgY2dHx/black#40,
dwK0k,8/8/3k2p1/pp5p/3K1P1P/P1P5/8/8 w - - 3 42,c3c4 b5c4 d4c4 d6e6 c4b5 e6f5,2532,99,83,293,crushing endgame long pawnEndgame,https://lichess.org/ehOsihQP#83,
3swIk,2k1r1r1/p1p5/1pP1q3/1P2Pp2/7p/Q7/P2N1PB1/1R4K1 w - - 3 34,b1d1 e6d5 a3f3 d5f3 d2f3 h4h3,2491,77,92,2854,crushing long middlegame pin,https://lichess.org/J3IcXOoT#67,
io2Pi,8/5pb1/3k2pp/4p3/4P2P/3KN1P1/5P2/8 b - - 8 53,f7f6 h4h5 f6f5 h5g6 f5e4 d3e4,2421,81,88,443,crushing endgame long,https://lichess.org/B8vyma72/black#106,
ecMNC,6k1/1p1P1r1p/1p4p1/1Pp1Q3/6K1/1r6/7P/8 b - - 0 43,b3b4 g4g5 b4d4 e5d4,2410,76,95,299,advantage defensiveMove endgame queenRookEndgame short,https://lichess.org/eaBTf8Aj/black#86,
3efTH,r4rk1/pp3qb1/5p1p/3p1N2/2pP1B2/P1P5/2P2Q1P/5R1K b - - 2 25,g8h7 f2h4 f7g6 h4h3 h7h8 f1g1,2759,94,87,94,advantage long middlegame,https://lichess.org/eVmJxuMR/black#50,
lTmSE,8/8/2B2kp1/p7/6PP/7K/4n3/8 w - - 1 37,h4h5 g6g5 h3g2 e2c3 g2f2 a5a4 f2e3 a4a3,2424,81,80,79,crushing endgame quietMove veryLong,https://lichess.org/P9JU7DVB#73,
XjaT4,1qr2rk1/3n1ppp/pp3n2/3P4/1P1N4/P3BP2/2RQB1Pb/2R2K2 b - - 0 21,f6d5 c2c8 f8c8 d4c6 d5e3 d2e3 c8e8 c6b8,2753,93,92,1026,advantage middlegame veryLong,https://lichess.org/RfkKLExf/black#42,
AyOVY,8/8/p2k2p1/1p2p2p/P2pP2P/1P1K2P1/2P5/8 w - - 1 36,c2c3 b5a4 b3a4 d4c3 d3c3 d6c5 g3g4 h5g4,2405,81,92,2080,crushing endgame master pawnEndgame veryLong,https://lichess.org/BUQ7gBuY#71,
jym3F,r1b2rk1/1pqn1ppp/p2b1n2/3P2B1/2P1p3/2N2N1P/PP2B1P1/R2Q1RK1 w - - 0 14,f3h4 d6c5 g1h1 c7g3 d1c1 h7h6,2677,113,88,239,advantage clearance long opening,https://lichess.org/rwwrjrfL#27,Pirc_Defense Pirc_Defense_Other_variations
4P63U,r4rk1/pp3p1p/2pP2p1/7P/3b1P2/2N1q2b/PPP1BR1B/R4QK1 w - - 4 19,c3d1 e3e6 f4f5 e6f5 g1h1 h3f1 f2f5 f1e2,2550,90,83,90,advantage middlegame pin veryLong,https://lichess.org/0uFzKJHC#37,
oEd7K,r2r2k1/1pq1bp1p/6pP/1Q2P1P1/p6R/P1p1B3/1PP2P2/2KR4 w - - 0 24,h4a4 d8d1 c1d1 a8a4 b5a4 c3b2,2468,82,79,50,advancedPawn crushing intermezzo long middlegame queensideAttack,https://lichess.org/PEI30Nxb#47,
HCA3e,r3k2r/p4pQp/1qpb4/3p4/8/2P2N2/PP1K1PPP/R1n4R w kq - 0 18,g7h8 e8d7 h8h7 b6b2 h7c2 d6f4 d2d1 b2a1,2413,83,82,141,advantage defensiveMove fork middlegame veryLong,https://lichess.org/QabUadfx#35,Benoni_Defense Benoni_Defense_Old_Benoni
v6Fyo,r3r1k1/6q1/1ppp2p1/p2Pp1N1/2P3P1/7Q/PP5R/2K5 b - - 2 32,c6d5 h3d3 d5d4 d3e4 a8a7 e4d5,2457,79,93,415,crushing endgame long,https://lichess.org/yEBilQZd/black#64,
8Wq2N,1r5k/p5bp/2p1Q1p1/3p4/5R2/1qN2R2/5PP1/2K5 w - - 0 29,c1d2 b3b2 d2d1 b2a1 d1e2 b8b2 e2d3 a1f1 e6e2 b2e2,2471,92,89,460,crushing exposedKing middlegame veryLong,https://lichess.org/N50sKyoq#57,
KXhtV,3r4/1Q4p1/2pb3k/p7/P1P1p1K1/6PP/2R5/6r1 w - - 1 41,c2c3 d8f8 h3h4 f8f4 g4h3 f4f3 c3f3 e4f3 b7c8 g1g3,2535,89,86,132,crushing endgame pin quietMove veryLong,https://lichess.org/7lCvkXBS#81,
nH9vF,5q2/Q4pk1/p1p2Npb/8/3P4/4P2P/PP3K2/8 w - - 8 36,f6d7 f8e7 d4d5 c6c5 a7c5 e7d7,2498,93,84,56,advantage deflection endgame long quietMove,https://lichess.org/EFdZLbLB#71,
D3RIJ,r1b1k2r/pp1n2R1/2pp4/q5Pp/2B1PQnB/P1p5/1PP3PP/R5K1 b kq - 1 18,a5e5 f4e5 d7e5 g5g6 e5g6 g7g6,2873,106,90,1481,advantage long middlegame,https://lichess.org/AzWqZBg6/black#36,Modern_Defense Modern_Defense_Two_Knights_Variation
NhMb2,8/3k4/1p2p1pp/1p2Pp2/1P3PPP/5K2/8/8 b - - 0 36,d7c6 h4h5 g6h5 g4f5,2419,77,92,5964,crushing deflection endgame pawnEndgame short,https://lichess.org/tEcJ2Dbm/black#72,
VNMBp,4B3/5Q1p/4p1pk/1pP5/8/6P1/qp3PKP/8 w - - 2 46,h2h4 a2d5 f2f3 d5f5,2414,99,88,713,advantage endgame short,https://lichess.org/GUcK4gW9#91,
FYSFz,r1bq2rk/pp6/2p1pb1B/3n1p1Q/3P4/3B1R2/PPP3PP/R5K1 b - - 4 21,d8e8 h6g7 h8g7 f3g3 f6g5 h5g5 g7f7 g5h5 f7e7 h5h7 e8f7 h7g8 f7g8 g3g8,2591,87,80,149,attraction crushing discoveredCheck doubleCheck exposedKing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/xICjysdx/black#42,
KdcQb,8/8/3Q2kp/1q2pp2/5p2/7P/5PPK/8 b - - 0 49,g6h5 d6e6 e5e4 h3h4 b5e2 e6f5 h5h4 f5f4 e2g4 f4h6,2781,103,84,430,crushing endgame queenEndgame quietMove veryLong,https://lichess.org/LCVWsd86/black#98,
zw5Mk,2Q5/p3rqkp/1p1P4/7p/3R4/1KP5/PP6/8 w - - 1 31,b3a4 f7a2 a4b5 e7e5 b5c6 e5c5 c6b7 c5c8 b7c8 a2b2,2556,87,82,156,crushing endgame skewer veryLong,https://lichess.org/F0Wvx8PJ#61,
Ug6ek,4qr1k/pbp3pp/1p1b4/6n1/2P5/P7/2QNBPPP/R1B2RK1 w - - 3 20,e2d3 g5h3 g2h3 e8e5 f2f4 d6c5,2478,91,94,50,crushing long middlegame sacrifice,https://lichess.org/vMhapc69#39,
Xx92m,5k2/1K6/6p1/4p2p/4P3/8/1P5P/8 b - - 0 48,f8e7 b7c6 g6g5 c6d5 e7f6 b2b4 g5g4 b4b5 h5h4 b5b6 g4g3 h2g3 h4h3 b6b7 h3h2 b7b8q,2650,94,81,111,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/R7B0XGt0/black#96,
3FGqv,1kbq2rr/5pb1/1n2p1p1/1Q2PnPp/p2P1P1P/PpP1NB2/1P3BK1/1RR5 b - - 2 33,c8b7 e3f5 b7f3 g2f3 d8d5 b5d5,2474,79,84,106,crushing long middlegame,https://lichess.org/vOx1F28s/black#66,
RgJol,1k6/1p6/p3p1Pq/5n1P/6P1/5R1K/P4R2/8 b - - 0 41,f5d4 f3f7 d4f5 f2f5 e6f5 g6g7 h6g5 f7f8 b8a7 g7g8q,2878,107,85,421,advancedPawn crushing endgame master promotion sacrifice veryLong,https://lichess.org/5SWvx9AZ/black#82,
eRRHs,5rkb/7p/p6P/1p1Qn3/3p3N/P4P1q/1PP2P2/4R1K1 b - - 2 34,e5f7 h4f5 h8f6 d5e6,2670,83,82,192,advantage middlegame short,https://lichess.org/qlaJ2Xgj/black#68,
KROfJ,8/5B2/1p1pn3/3k4/PP5P/4pp2/8/4K3 b - - 2 50,d5e5 f7e6 f3f2 e1f1,2652,85,91,443,crushing endgame short,https://lichess.org/t2wMXfVg/black#100,
gFtRU,6R1/8/2p4p/2kpn3/4p3/P7/6PP/6K1 w - - 0 41,g8e8 c5d4 a3a4 c6c5 a4a5 c5c4 e8e5 d4e5 a5a6 c4c3 a6a7 c3c2 a7a8q c2c1q,2856,108,76,413,advancedPawn crushing endgame promotion quietMove veryLong,https://lichess.org/oo3AS9qc#81,
nnGLx,6k1/1p4pp/p1p1p1rr/3q1p2/1P1P1P2/P2QP1P1/7P/2R2RK1 w - - 4 24,c1c5 g6g3 h2g3 h6h1 g1f2 d5a2 f2f3 h1h2,2606,83,94,766,crushing defensiveMove endgame kingsideAttack sacrifice veryLong,https://lichess.org/ZCZ7qqkT#47,
Z9SQT,3r4/p5rk/5p2/PPp2Pqp/2P2R2/2Q1P2P/4R1P1/6K1 w - - 3 31,g1h2 g5g3 h2g1 d8d1 f4f1 g3f3,2678,83,90,522,advantage endgame long pin,https://lichess.org/jxbmTRS3#61,
saIMB,3r1rk1/5p2/p1b1p1pp/2p1P2N/Pp6/1PqB2Q1/2P2PPP/3R2K1 b - - 0 26,g8h8 g3f4 h8g8 h5f6 g8g7 f6g4,2781,99,90,117,advantage exposedKing long middlegame,https://lichess.org/e7OCGUSv/black#52,
y0jL0,2krr3/pp3p2/2p5/6Q1/3p4/1Pq1P2P/P2NK3/R6R w - - 0 26,e3e4 e8g8 g5f5 d8d7 a1d1 g8g2 e2f1 g2d2,2775,116,88,581,crushing defensiveMove deflection exposedKing middlegame veryLong,https://lichess.org/elSMi9ff#51,
lGKNp,6k1/2p5/3p3p/RP2pq2/2Pn2p1/3PQ1P1/5PK1/8 w - - 0 34,a5a7 f5h5 e3d4 e5d4 a7c7 h5e8,2505,83,78,170,crushing endgame long quietMove,https://lichess.org/nJ4ZZd00#67,
3lXD8,8/3k4/pK3p1p/3pp3/1Pp3PP/2P2P2/1P6/8 w - - 0 42,b6c5 d7e6 h4h5 e5e4 c5d4 f6f5,2641,86,83,212,crushing endgame long pawnEndgame zugzwang,https://lichess.org/8uqUJkaN#83,
UgYC1,r2r2k1/pp2qpp1/2b1pn1p/4N2N/3P1P2/3Q4/PP4PP/1B3RK1 b - - 2 21,g7g6 e5g6 f7g6 d3g6 g8h8 g6h6,2405,92,89,418,advantage kingsideAttack long middlegame,https://lichess.org/9obEs3CU/black#42,
f45r6,2rr2k1/2q1b1pp/p3p3/nb2Pp2/1pP5/3Q1N2/P2NBPPP/2R2RK1 b - - 2 21,a5c4 d3b3 c4d2 b3e6 g8h8 c1c7,2520,114,90,1625,advantage long middlegame sacrifice skewer,https://lichess.org/bL1LJUg4/black#42,
FIcuQ,r7/7k/3p2p1/q2Pb1Rp/Pp2p2P/1P6/2Q2P2/1KB5 b - a3 0 32,a5d5 f2f4 a8c8 g5e5 d6e5 c2c8,2585,105,91,273,advantage endgame long,https://lichess.org/0Hr8wtXz/black#64,
h1ftM,8/pp6/2k2p2/P4Ppp/1P1K4/6PP/8/8 b - - 0 33,c6b5 d4d5 b5b4 d5e6 b4a5 e6f6 b7b5 f6e5,2415,78,90,688,crushing defensiveMove endgame master pawnEndgame veryLong,https://lichess.org/1by3KeHd/black#66,
Zae5I,8/8/2b4k/5P2/6PP/6K1/8/8 b - - 0 47,h6g7 g4g5 c6e8 g3g4 e8b5 h4h5,2450,83,90,122,bishopEndgame crushing defensiveMove endgame long quietMove,https://lichess.org/qqWj5Ovs/black#94,
nxpjV,4r2k/6p1/6rp/3Rn3/4Pp2/2N2P1q/PPP2QP1/3R2K1 w - - 0 29,d5d8 e5f3 g1f1 f3h2 f1e1 g6g2 f2g2 h3g2,2419,84,91,982,crushing deflection middlegame pin veryLong,https://lichess.org/5ye3WRkW#57,
i2Oj7,7r/6p1/8/5Q2/5bP1/P4Pk1/7p/7K w - - 5 44,a3a4 h8e8 f5a5 e8e2 a5b4 f4d2,2652,95,91,142,crushing endgame long quietMove,https://lichess.org/6rLRqSIJ#87,
06eiB,8/p6k/1p6/6p1/2P1K3/1P6/P7/8 b - - 1 56,h7h6 e4f5 h6h5 b3b4 g5g4 f5f4 g4g3 f4g3,2507,108,89,973,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/DIlX2hmq/black#112,
4Sou6,8/2R5/4p3/3p2p1/6P1/2pkP1nP/6P1/4K3 w - - 10 48,h3h4 c3c2 h4g5 g3e4 c7c2 d3c2 g5g6 e4f6,2575,85,91,838,advancedPawn crushing endgame veryLong,https://lichess.org/i4idN6kC#95,
